id,data de entrada,motivo de entrada,é transferência,código do abrigo,nome do animal,nome da raça,cor base,nome da espécie,sexo,data de movimentação,tipo de movimentação,data de retorno,motivo de retorno,data de falecimento,motivo de falecimento,morreu fora do abrigo,foi sacrificado,é DOA,idade (anos),classificacao da idade
59601,2018-05-22 15:25:40,Perdido/sem dono,0,C1805372,Gamora,Doméstico de Pelo Curto,Preto e Branco,Gato,Fêmea,2018-05-23,Lar temporário,2018-07-25,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59601,2018-05-22 15:25:40,Perdido/sem dono,0,C1805372,Gamora,Doméstico de Pelo Curto,Preto e Branco,Gato,Fêmea,2018-07-25,Lar temporário,2018-08-02,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59601,2018-05-22 15:25:40,Perdido/sem dono,0,C1805372,Gamora,Doméstico de Pelo Curto,Preto e Branco,Gato,Fêmea,2018-08-17,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59602,2018-05-22 15:25:40,Perdido/sem dono,0,C1805373,Nebula,Doméstico de Pelo Curto,Preto,Gato,Fêmea,2018-05-23,Lar temporário,2018-07-25,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59602,2018-05-22 15:25:40,Perdido/sem dono,0,C1805373,Nebula,Doméstico de Pelo Curto,Preto,Gato,Fêmea,2018-07-25,Lar temporário,2018-08-02,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59602,2018-05-22 15:25:40,Perdido/sem dono,0,C1805373,Nebula,Doméstico de Pelo Curto,Preto,Gato,Fêmea,2018-08-21,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59605,2018-05-22 17:02:01,Perdido/sem dono,0,C1805534,Buttons,Doméstico de Pelo Médio,Preto e Branco,Gato,Macho,2018-05-22,Lar temporário,2018-07-27,Animal de rua,,Ordem judicial/Legal,0,0,0,6.0,Adulto
59605,2018-05-22 17:02:01,Perdido/sem dono,0,C1805534,Buttons,Doméstico de Pelo Médio,Preto e Branco,Gato,Macho,2018-07-30,Lar temporário,2018-08-08,Animal de rua,,Ordem judicial/Legal,0,0,0,6.0,Adulto
59605,2018-05-22 17:02:01,Perdido/sem dono,0,C1805534,Buttons,Doméstico de Pelo Médio,Preto e Branco,Gato,Macho,2018-08-12,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,6.0,Adulto
59606,2018-05-22 17:02:01,Perdido/sem dono,0,C1805535,Precious,Doméstico de Pelo Médio,Cinza e Branco,Gato,Fêmea,2018-05-22,Lar temporário,2018-06-25,Animal de rua,2018-06-25,Ordem judicial/Legal,0,0,1,0.11538461538461539,Filhote
59607,2018-05-22 17:02:01,Perdido/sem dono,0,C1805536,Smokey,Doméstico de Pelo Médio,Cinza,Gato,Fêmea,2018-05-22,Lar temporário,2018-07-13,Animal de rua,,Ordem judicial/Legal,0,0,0,1.0,Filhote
59607,2018-05-22 17:02:01,Perdido/sem dono,0,C1805536,Smokey,Doméstico de Pelo Médio,Cinza,Gato,Fêmea,2018-07-20,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.0,Filhote
59608,2018-05-22 17:02:01,Perdido/sem dono,0,C1805537,Pumpkin,Doméstico de Pelo Médio,Laranja,Gato,Macho,2018-05-22,Lar temporário,2018-07-13,Animal de rua,,Ordem judicial/Legal,0,0,0,6.0,Adulto
59608,2018-05-22 17:02:01,Perdido/sem dono,0,C1805537,Pumpkin,Doméstico de Pelo Médio,Laranja,Gato,Macho,2018-07-15,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,6.0,Adulto
59609,2018-05-22 17:33:59,Mordida,0,C1805538,Milton Kitty,Doméstico de Pelo Curto,"Marrom, Preto e Branco",Gato,Macho,2018-06-05,Transferência,,Animal de rua,,Ordem judicial/Legal,0,0,0,7.083333333333333,Idoso
59610,2018-05-22 17:55:23,Perdido/sem dono,0,C1805539,Narnia,Doméstico de Pelo Curto,Preto,Gato,Fêmea,2018-07-19,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5,Jovem
59613,2018-05-23 09:12:22,Perdido/sem dono,0,C1805540,Chick,Doméstico de Pelo Curto,Marrom e Preto,Gato,Macho,2018-05-25,Lar temporário,2018-05-30,Animal de rua,2018-05-30,Falecido sob cuidados,0,0,0,0.07692307692307693,Filhote
59614,2018-05-23 09:12:22,Perdido/sem dono,0,C1805541,Gabby,Doméstico de Pelo Curto,Preto,Gato,Fêmea,2018-05-25,Lar temporário,2018-07-03,Animal de rua,,Ordem judicial/Legal,0,0,0,6.0,Adulto
59614,2018-05-23 09:12:22,Perdido/sem dono,0,C1805541,Gabby,Doméstico de Pelo Curto,Preto,Gato,Fêmea,2018-07-06,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,6.0,Adulto
59615,2018-05-23 09:12:22,Perdido/sem dono,0,C1805542,Pamela,Doméstico de Pelo Curto,Cinza,Gato,Fêmea,2018-05-25,Lar temporário,2018-07-03,Animal de rua,,Ordem judicial/Legal,0,0,0,6.0,Adulto
59615,2018-05-23 09:12:22,Perdido/sem dono,0,C1805542,Pamela,Doméstico de Pelo Curto,Cinza,Gato,Fêmea,2018-07-03,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,6.0,Adulto
59617,2018-05-23 12:21:15,Desistência de ninhada,0,C1805543,Kathleen,Doméstico de Pelo Curto,Bege e Preto,Gato,Fêmea,2018-07-06,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.0833333333333335,Jovem
59618,2018-05-23 12:21:15,Desistência de ninhada,0,C1805544,Corbin,Doméstico de Pelo Curto,Bege e Preto,Gato,Macho,2018-05-29,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,8.0,Idoso
59619,2018-05-23 12:21:15,Desistência de ninhada,0,C1805545,Hamlet,Doméstico de Pelo Curto,Preto,Gato,Macho,2018-05-26,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,8.0,Idoso
59620,2018-05-23 12:21:15,Desistência de ninhada,0,C1805546,Sampson,Doméstico de Pelo Curto,Preto,Gato,Macho,2018-05-26,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.3333333333333333,Jovem
59621,2018-05-23 12:21:15,Desistência de ninhada,0,C1805547,Sapphire Rose,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2018-05-25,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,8.0,Idoso
59622,2018-05-23 12:49:45,Desistência de ninhada,0,C1805548,Arthur,Doméstico de Pelo Curto,Preto e Cinza,Gato,Macho,2018-05-26,Lar temporário,2018-07-02,Animal de rua,2018-07-31,Falecido sob cuidados,0,0,0,0.21153846153846154,Filhote
59622,2018-05-23 12:49:45,Desistência de ninhada,0,C1805548,Arthur,Doméstico de Pelo Curto,Preto e Cinza,Gato,Macho,2018-07-03,Lar temporário,2018-07-09,Animal de rua,2018-07-31,Falecido sob cuidados,0,0,0,0.21153846153846154,Filhote
59622,2018-05-23 12:49:45,Desistência de ninhada,0,C1805548,Arthur,Doméstico de Pelo Curto,Preto e Cinza,Gato,Macho,2018-07-13,Lar temporário,2018-07-31,Animal de rua,2018-07-31,Falecido sob cuidados,0,0,0,0.21153846153846154,Filhote
59623,2018-05-23 12:49:45,Desistência de ninhada,0,C1805549,Pepper,Doméstico de Pelo Curto,Marrom e Preto,Gato,Macho,2018-05-26,Lar temporário,2018-07-02,Animal de rua,,Ordem judicial/Legal,0,0,0,9.0,Idoso
59623,2018-05-23 12:49:45,Desistência de ninhada,0,C1805549,Pepper,Doméstico de Pelo Curto,Marrom e Preto,Gato,Macho,2018-07-03,Lar temporário,2018-07-09,Animal de rua,,Ordem judicial/Legal,0,0,0,9.0,Idoso
59623,2018-05-23 12:49:45,Desistência de ninhada,0,C1805549,Pepper,Doméstico de Pelo Curto,Marrom e Preto,Gato,Macho,2018-07-13,Lar temporário,2019-02-25,Animal de rua,,Ordem judicial/Legal,0,0,0,9.0,Idoso
59623,2018-05-23 12:49:45,Desistência de ninhada,0,C1805549,Pepper,Doméstico de Pelo Curto,Marrom e Preto,Gato,Macho,2019-02-26,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,9.0,Idoso
59624,2018-05-23 12:49:45,Desistência de ninhada,0,C1805550,Merlin,Doméstico de Pelo Curto,Creme,Gato,Macho,2018-05-26,Lar temporário,2018-07-02,Animal de rua,,Ordem judicial/Legal,0,0,0,8.0,Idoso
59624,2018-05-23 12:49:45,Desistência de ninhada,0,C1805550,Merlin,Doméstico de Pelo Curto,Creme,Gato,Macho,2018-07-03,Lar temporário,2018-07-16,Animal de rua,,Ordem judicial/Legal,0,0,0,8.0,Idoso
59624,2018-05-23 12:49:45,Desistência de ninhada,0,C1805550,Merlin,Doméstico de Pelo Curto,Creme,Gato,Macho,2018-07-18,Lar temporário,2018-08-15,Animal de rua,,Ordem judicial/Legal,0,0,0,8.0,Idoso
59624,2018-05-23 12:49:45,Desistência de ninhada,0,C1805550,Merlin,Doméstico de Pelo Curto,Creme,Gato,Macho,2018-08-17,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,8.0,Idoso
59625,2018-05-23 13:17:32,Perdido/sem dono,0,C1805551,May,Doméstico de Pelo Curto,Calico Diluído,Gato,Fêmea,2018-06-02,Lar temporário,2018-06-24,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59625,2018-05-23 13:17:32,Perdido/sem dono,0,C1805551,May,Doméstico de Pelo Curto,Calico Diluído,Gato,Fêmea,2018-06-27,Lar temporário,2018-07-25,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59625,2018-05-23 13:17:32,Perdido/sem dono,0,C1805551,May,Doméstico de Pelo Curto,Calico Diluído,Gato,Fêmea,2018-08-01,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59632,2018-05-22 10:47:54,Nascido no abrigo,0,C1805555,Lady,Doméstico de Pelo Curto,Tigrado e Calico,Gato,Fêmea,2018-05-26,Lar temporário,2018-07-02,Animal de rua,2018-07-09,"Incurável, incontrolável",0,1,0,0.11538461538461539,Filhote
59632,2018-05-22 10:47:54,Nascido no abrigo,0,C1805555,Lady,Doméstico de Pelo Curto,Tigrado e Calico,Gato,Fêmea,2018-07-03,Lar temporário,2018-07-08,Animal de rua,2018-07-09,"Incurável, incontrolável",0,1,0,0.11538461538461539,Filhote
59633,2018-05-22 10:47:54,Nascido no abrigo,0,C1805556,Vaisey,Doméstico de Pelo Curto,Preto e Branco,Gato,Macho,2018-05-26,Lar temporário,2018-07-02,Animal de rua,,Ordem judicial/Legal,0,0,0,1.0833333333333335,Jovem
59633,2018-05-22 10:47:54,Nascido no abrigo,0,C1805556,Vaisey,Doméstico de Pelo Curto,Preto e Branco,Gato,Macho,2018-07-03,Lar temporário,2018-07-16,Animal de rua,,Ordem judicial/Legal,0,0,0,1.0833333333333335,Jovem
59633,2018-05-22 10:47:54,Nascido no abrigo,0,C1805556,Vaisey,Doméstico de Pelo Curto,Preto e Branco,Gato,Macho,2018-07-18,Lar temporário,2018-08-15,Animal de rua,,Ordem judicial/Legal,0,0,0,1.0833333333333335,Jovem
59633,2018-05-22 10:47:54,Nascido no abrigo,0,C1805556,Vaisey,Doméstico de Pelo Curto,Preto e Branco,Gato,Macho,2018-08-23,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.0833333333333335,Jovem
59634,2018-05-22 10:47:54,Nascido no abrigo,0,C1805557,Isabella,Doméstico de Pelo Curto,Branco e Cinza,Gato,Fêmea,2018-05-26,Lar temporário,2018-07-02,Animal de rua,2018-08-15,Falecido sob cuidados,0,0,0,0.23076923076923078,Filhote
59634,2018-05-22 10:47:54,Nascido no abrigo,0,C1805557,Isabella,Doméstico de Pelo Curto,Branco e Cinza,Gato,Fêmea,2018-07-03,Lar temporário,2018-07-16,Animal de rua,2018-08-15,Falecido sob cuidados,0,0,0,0.23076923076923078,Filhote
59634,2018-05-22 10:47:54,Nascido no abrigo,0,C1805557,Isabella,Doméstico de Pelo Curto,Branco e Cinza,Gato,Fêmea,2018-07-18,Lar temporário,,Animal de rua,2018-08-15,Falecido sob cuidados,0,0,0,0.23076923076923078,Filhote
59635,2018-05-24 11:42:55,Perdido/sem dono,0,C1805558,Emerald,Doméstico de Pelo Curto,Preto,Gato,Fêmea,2018-06-08,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.25,Jovem
59636,2018-05-24 12:29:38,Perdido/sem dono,0,C1805559,Chi-Chi,Doméstico de Pelo Curto,Calico Diluído,Gato,Fêmea,2018-06-23,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,8.416666666666666,Idoso
59638,2018-05-24 13:49:42,Perdido/sem dono,0,C1805378,Maurice,Doméstico de Pelo Curto,Preto,Gato,Macho,2018-06-09,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.0833333333333335,Jovem
59639,2018-05-24 15:39:46,Perdido/sem dono,0,C1805560,Gouda,Doméstico de Pelo Curto,Marrom e Preto,Gato,Fêmea,2018-06-27,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,3.4166666666666665,Adulto
59645,2018-05-25 17:48:20,Abandonado,0,C1805561,Audrey,Doméstico de Pelo Curto,Branco e Preto,Gato,Fêmea,2018-07-05,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,3.0,Jovem
59646,2018-05-25 17:48:20,Abandonado,0,C1805562,Dory,Doméstico de Pelo Curto,Branco e Preto,Gato,Fêmea,2018-07-05,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5,Jovem
59647,2018-05-25 17:53:21,Nascido no abrigo,0,C1805564,Garbanzo,Doméstico de Pelo Curto,Preto,Gato,Desconhecido,2018-05-21,Lar temporário,2018-06-05,Animal de rua,2018-06-05,Falecido sob cuidados,0,0,0,0.038461538461538464,Filhote
59648,2018-05-25 18:18:15,Perdido/sem dono,0,C1805565,Percy,Doméstico de Pelo Curto,Creme,Gato,Fêmea,2018-05-29,Reivindicado,,Animal de rua,,Ordem judicial/Legal,0,0,0,3.0,Jovem
59649,2018-05-25 18:51:27,Abandonado,0,C1805563,Sylvia Plath,Doméstico de Pelo Curto,Branco e Preto,Gato,Fêmea,2018-08-20,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.4166666666666665,Jovem
59650,2018-05-25 18:51:27,Abandonado,0,C1805566,Atticus Finch,Doméstico de Pelo Curto,Branco e Preto,Gato,Macho,2018-09-04,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.5,Jovem
59651,2018-05-25 18:51:27,Abandonado,0,C1805567,Atul Gawande,Doméstico de Pelo Curto,Branco e Preto,Gato,Macho,2018-09-04,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.5,Jovem
59652,2018-05-25 18:51:27,Abandonado,0,C1805568,Brad Meltzer,Doméstico de Pelo Curto,Branco e Preto,Gato,Macho,2018-06-29,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.5,Jovem
59654,2018-05-26 12:22:00,Incompatível com o estilo de vida do proprietário,0,C1805570,Fluff,Doméstico de Pelo Longo,Cinza,Gato,Macho,2018-07-02,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.5,Jovem
59655,2018-05-26 12:22:00,Incompatível com o estilo de vida do proprietário,0,C1805571,Sass,Doméstico de Pelo Curto,Cinza,Gato,Fêmea,2018-07-02,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.5,Jovem
59660,2018-05-26 13:11:58,Assistência policial,0,C1805379,Tigger,Doméstico de Pelo Curto,Cinza e Branco,Gato,Fêmea,2018-05-29,Reivindicado,,Animal de rua,,Ordem judicial/Legal,0,0,0,17.5,Idoso
59667,2018-05-27 13:01:54,Perdido/sem dono,0,C1805569,Hawthorne,Doméstico de Pelo Curto,Preto,Gato,Macho,2018-07-03,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.3333333333333333,Jovem
59668,2018-05-27 13:04:15,Perdido/sem dono,0,C1805694,Darcy,Doméstico de Pelo Curto,"Marrom, Preto e Branco",Gato,Fêmea,2018-07-18,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.3333333333333333,Jovem
59669,2018-05-27 13:40:45,Perdido/sem dono,0,C1805572,Winnie,Doméstico de Pelo Curto,Cinza,Gato,Fêmea,2018-05-31,Lar temporário,2018-06-26,Animal de rua,,Ordem judicial/Legal,0,0,0,11.0,Idoso
59669,2018-05-27 13:40:45,Perdido/sem dono,0,C1805572,Winnie,Doméstico de Pelo Curto,Cinza,Gato,Fêmea,2018-06-26,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,11.0,Idoso
59670,2018-05-27 13:43:16,Perdido/sem dono,0,C1805695,Victor,Doméstico de Pelo Curto,Cinza e Branco,Gato,Macho,2018-05-31,Lar temporário,2018-06-26,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59670,2018-05-27 13:43:16,Perdido/sem dono,0,C1805695,Victor,Doméstico de Pelo Curto,Cinza e Branco,Gato,Macho,2018-06-26,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59671,2018-05-27 14:45:07,Perdido/sem dono,0,C1805573,Antonia,Doméstico de Pelo Curto,Laranja,Gato,Fêmea,2018-06-13,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.0916666666666668,Jovem
59673,2018-05-28 07:43:20,Abandonado,0,C1805387,Giggles,Doméstico de Pelo Curto,Branco e Preto,Gato,Fêmea,2018-06-06,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.1666666666666665,Jovem
59675,2018-05-28 10:30:40,Doente/Ferido,0,C1805388,Mia,Doméstico de Pelo Curto,Escama de tartaruga,Gato,Fêmea,2018-08-17,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5,Jovem
59680,2018-05-28 17:14:59,Incapaz de arcar com custos,0,C1805579,Rainbow,Doméstico de Pelo Curto,Cinza,Gato,Fêmea,2018-06-01,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5,Jovem
59683,2018-05-29 12:26:33,Perdido/sem dono,0,C1805574,Fitzpatrick,Doméstico de Pelo Curto,Laranja,Gato,Macho,2018-06-01,Lar temporário,2018-06-24,Animal de rua,,Ordem judicial/Legal,0,0,0,1.25,Jovem
59683,2018-05-29 12:26:33,Perdido/sem dono,0,C1805574,Fitzpatrick,Doméstico de Pelo Curto,Laranja,Gato,Macho,2018-06-27,Lar temporário,2018-07-24,Animal de rua,,Ordem judicial/Legal,0,0,0,1.25,Jovem
59683,2018-05-29 12:26:33,Perdido/sem dono,0,C1805574,Fitzpatrick,Doméstico de Pelo Curto,Laranja,Gato,Macho,2018-08-03,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.25,Jovem
59684,2018-05-29 12:26:33,Perdido/sem dono,0,C1805575,Hugo,Manx,Preto,Gato,Macho,2018-06-01,Lar temporário,2018-06-09,Animal de rua,2018-06-09,"Incurável, incontrolável",0,1,0,0.07692307692307693,Filhote
59686,2018-05-29 13:55:13,Incapaz de arcar com custos,0,C1805580,Blackie,Doméstico de Pelo Curto,Preto,Gato,Macho,2018-08-14,Roubado,,Animal de rua,,Ordem judicial/Legal,0,0,0,6.333333333333334,Adulto
59687,2018-05-29 14:00:09,Perdido/sem dono,0,C1805576,Nevada,Doméstico de Pelo Curto,Tigrado e Calico,Gato,Fêmea,2018-07-03,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.0833333333333335,Jovem
59688,2018-05-29 14:35:44,Mudança,0,C1805581,Cookie,Doméstico de Pelo Curto,Creme,Gato,Macho,2018-07-03,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.4166666666666667,Jovem
59689,2018-05-29 15:22:25,Perdido/sem dono,0,C1805577,Mr. Bixley,Doméstico de Pelo Curto,Preto e Branco,Gato,Macho,2018-05-30,Reivindicado,2018-05-30,Mudança de residência,,Ordem judicial/Legal,0,0,0,2.091666666666667,Jovem
59689,2018-05-29 15:22:25,Perdido/sem dono,0,C1805577,Mr. Bixley,Doméstico de Pelo Curto,Preto e Branco,Gato,Macho,2018-06-03,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.091666666666667,Jovem
59696,2018-05-30 11:05:35,Desistência de ninhada,0,C1805583,Kit,Doméstico de Pelo Curto,Cinza,Gato,Fêmea,2018-05-30,Lar temporário,2018-07-09,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59696,2018-05-30 11:05:35,Desistência de ninhada,0,C1805583,Kit,Doméstico de Pelo Curto,Cinza,Gato,Fêmea,2018-07-21,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59697,2018-05-30 11:05:35,Desistência de ninhada,0,C1805584,Tulip,Doméstico de Pelo Curto,Escama de tartaruga diluída,Gato,Fêmea,2018-05-30,Lar temporário,2018-07-09,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59697,2018-05-30 11:05:35,Desistência de ninhada,0,C1805584,Tulip,Doméstico de Pelo Curto,Escama de tartaruga diluída,Gato,Fêmea,2018-07-13,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59698,2018-05-30 11:05:35,Desistência de ninhada,0,C1805585,Rose,Doméstico de Pelo Curto,Calico Diluído,Gato,Fêmea,2018-05-30,Lar temporário,2018-07-17,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59698,2018-05-30 11:05:35,Desistência de ninhada,0,C1805585,Rose,Doméstico de Pelo Curto,Calico Diluído,Gato,Fêmea,2018-07-20,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59699,2018-05-30 11:05:35,Desistência de ninhada,0,C1805586,Orum,Doméstico de Pelo Longo,Creme,Gato,Macho,2018-05-30,Lar temporário,2018-07-17,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59699,2018-05-30 11:05:35,Desistência de ninhada,0,C1805586,Orum,Doméstico de Pelo Longo,Creme,Gato,Macho,2018-07-21,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59700,2018-05-30 11:05:35,Desistência de ninhada,0,C1805587,Kodiak,Doméstico de Pelo Curto,Creme,Gato,Macho,2018-05-30,Lar temporário,2018-07-17,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59700,2018-05-30 11:05:35,Desistência de ninhada,0,C1805587,Kodiak,Doméstico de Pelo Curto,Creme,Gato,Macho,2018-08-04,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59701,2018-05-30 11:05:35,Desistência de ninhada,0,C1805588,Elijah,Doméstico de Pelo Curto,Creme,Gato,Macho,2018-05-30,Lar temporário,2018-07-17,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59701,2018-05-30 11:05:35,Desistência de ninhada,0,C1805588,Elijah,Doméstico de Pelo Curto,Creme,Gato,Macho,2018-08-04,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59702,2018-05-30 11:05:35,Desistência de ninhada,0,C1805589,Kat,Doméstico de Pelo Curto,Cinza,Gato,Fêmea,2018-05-30,Lar temporário,2018-07-09,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59702,2018-05-30 11:05:35,Desistência de ninhada,0,C1805589,Kat,Doméstico de Pelo Curto,Cinza,Gato,Fêmea,2018-07-20,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59703,2018-05-30 11:05:35,Desistência de ninhada,0,C1805590,Daisy,Doméstico de Pelo Curto,Calico Diluído,Gato,Fêmea,2018-05-30,Lar temporário,2018-07-09,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59703,2018-05-30 11:05:35,Desistência de ninhada,0,C1805590,Daisy,Doméstico de Pelo Curto,Calico Diluído,Gato,Fêmea,2018-07-14,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59706,2018-05-30 12:38:35,Acomodação inadequada,0,C1805592,Sage,Doméstico de Pelo Curto,Preto,Gato,Fêmea,2018-08-17,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.5833333333333335,Jovem
59707,2018-05-30 12:38:35,Acomodação inadequada,0,C1805593,Incense,Doméstico de Pelo Curto,Preto,Gato,Macho,2018-08-03,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.0916666666666668,Jovem
59708,2018-05-30 12:38:35,Acomodação inadequada,0,C1805594,Candle,Doméstico de Pelo Curto,Preto e Branco,Gato,Desconhecido,2018-06-05,Transferência,,Animal de rua,,Ordem judicial/Legal,0,0,0,1.4166666666666667,Jovem
59709,2018-05-30 12:56:34,Incompatível com o estilo de vida do proprietário,0,C1805595,Slinky,Doméstico de Pelo Curto,Cinza,Gato,Fêmea,2018-07-08,Transferência,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.091666666666667,Jovem
59710,2018-05-30 13:38:20,Mudança,0,C1805596,Possum,Doméstico de Pelo Curto,Marrom e Preto,Gato,Macho,2018-06-07,Transferência,,Animal de rua,,Ordem judicial/Legal,0,0,0,2.4166666666666665,Jovem
59739,2018-06-02 12:05:45,Incompatível com o estilo de vida do proprietário,0,C1806610,Goliath,Doméstico de Pelo Curto,Laranja,Gato,Macho,2018-06-18,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,5.416666666666667,Adulto
59740,2018-06-02 12:37:26,Perdido/sem dono,0,C1806590,Aslan,Doméstico de Pelo Médio,Marrom e Preto,Gato,Macho,2018-06-05,Transferência,,Animal de rua,,Ordem judicial/Legal,0,0,0,5.416666666666667,Adulto
59741,2018-06-02 13:29:29,Perdido/sem dono,0,C1806591,Tony,Doméstico de Pelo Curto,Laranja e Branco,Gato,Macho,2018-07-14,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,5.091666666666667,Adulto
59742,2018-06-02 14:01:03,Desistência de ninhada,0,C1806611,Happy,Doméstico de Pelo Longo,Preto e Marrom,Gato,Fêmea,2018-06-06,Lar temporário,2018-06-08,Animal de rua,2018-06-09,Doente/Ferido,0,1,0,0.17307692307692307,Filhote
59743,2018-06-02 14:01:03,Desistência de ninhada,0,C1806612,Doc,Doméstico de Pelo Longo,Preto e Marrom,Gato,Macho,2018-06-05,Lar temporário,2018-06-08,Animal de rua,2018-06-08,"Incurável, incontrolável",0,1,0,0.17307692307692307,Filhote
59744,2018-06-02 14:01:03,Desistência de ninhada,0,C1806613,Jekyll,Doméstico de Pelo Longo,Preto e Marrom,Gato,Macho,2018-06-05,Lar temporário,2018-06-29,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59744,2018-06-02 14:01:03,Desistência de ninhada,0,C1806613,Jekyll,Doméstico de Pelo Longo,Preto e Marrom,Gato,Macho,2018-07-06,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59745,2018-06-02 14:01:03,Desistência de ninhada,0,C1806614,Hyde,Doméstico de Pelo Médio,Preto e Marrom,Gato,Macho,2018-06-05,Lar temporário,2018-06-29,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
59745,2018-06-02 14:01:03,Desistência de ninhada,0,C1806614,Hyde,Doméstico de Pelo Médio,Preto e Marrom,Gato,Macho,2018-07-06,Adoção,,Animal de rua,,Ordem judicial/Legal,0,0,0,7.0,Adulto
