estado,numero_dias_sem_chuva,risco_fogo,precipitacao
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,0.98,0.0
SÃO PAULO,7.0,0.98,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,0.92,0.0
SÃO PAULO,7.0,0.97,0.0
SÃO PAULO,7.0,0.98,0.0
SÃO PAULO,7.0,0.99,0.0
SÃO PAULO,7.0,0.97,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,0.98,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,118.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,115.0,1.0,0.0
SÃO PAULO,117.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,116.0,1.0,0.0
SÃO PAULO,118.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,115.0,1.0,0.0
SÃO PAULO,52.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,111.0,1.0,0.0
SÃO PAULO,112.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,6.0,0.95,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,6.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,6.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,0.97,0.0
SÃO PAULO,7.0,0.95,0.0
SÃO PAULO,7.0,0.98,0.0
SÃO PAULO,7.0,0.91,0.0
SÃO PAULO,7.0,0.94,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,0.97,0.0
SÃO PAULO,7.0,0.98,0.0
SÃO PAULO,7.0,0.99,0.0
SÃO PAULO,7.0,0.98,0.0
SÃO PAULO,7.0,0.97,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,111.0,1.0,0.0
SÃO PAULO,113.0,1.0,0.0
SÃO PAULO,114.0,1.0,0.0
SÃO PAULO,115.0,1.0,0.0
SÃO PAULO,89.0,1.0,0.0
SÃO PAULO,89.0,1.0,0.0
SÃO PAULO,88.0,1.0,0.0
SÃO PAULO,88.0,1.0,0.0
SÃO PAULO,87.0,1.0,0.0
SÃO PAULO,87.0,1.0,0.0
SÃO PAULO,86.0,1.0,0.0
SÃO PAULO,84.0,1.0,0.0
SÃO PAULO,84.0,1.0,0.0
SÃO PAULO,83.0,1.0,0.0
SÃO PAULO,83.0,1.0,0.0
SÃO PAULO,85.0,1.0,0.0
SÃO PAULO,82.0,1.0,0.0
SÃO PAULO,82.0,1.0,0.0
SÃO PAULO,81.0,1.0,0.0
SÃO PAULO,81.0,1.0,0.0
SÃO PAULO,80.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,110.0,1.0,0.0
SÃO PAULO,112.0,1.0,0.0
SÃO PAULO,112.0,1.0,0.0
SÃO PAULO,56.0,1.0,0.0
SÃO PAULO,53.0,1.0,0.0
SÃO PAULO,49.0,1.0,0.0
SÃO PAULO,7.0,0.89,0.0
SÃO PAULO,7.0,0.96,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,0.97,0.0
SÃO PAULO,7.0,0.97,0.0
SÃO PAULO,7.0,0.98,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.1
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,6.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,0.53,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,0.67,0.0
SÃO PAULO,7.0,0.6,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,0.98,0.0
SÃO PAULO,7.0,0.98,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,0.98,0.0
SÃO PAULO,7.0,0.98,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,0.98,0.0
SÃO PAULO,7.0,0.98,0.0
SÃO PAULO,6.0,0.67,0.0
SÃO PAULO,117.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,7.0,0.98,0.0
SÃO PAULO,7.0,0.98,0.0
SÃO PAULO,7.0,1.0,0.0
SÃO PAULO,6.0,0.67,0.0
SÃO PAULO,6.0,0.66,0.0
